Unnamed: 0,Brand,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1778,ASUS,69990,Intel Core i5 (9th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
1779,HP,57490,Intel Core i5 (6th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6,"GeForce 940MX  GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
1780,Dell,28699,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6,HD 620,Intel,NO SSD,1024 GB HDD Storage,42,42W Adapter
1781,HP,39900,Intel Core i3 (7th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.7 Ghz Processor,LED,11,HD 620,Intel,NO SSD,1024 GB HDD Storage,37,37W Adapter
1782,HP,35929,Intel Core i3 (6th Gen),Intel,Not Expandable,4 GB , DDR3 RAM, 2.0 Ghz Processor,LED,15.6,"Radeon R5 M430 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,65,65W Adapter
1783,Lenovo,36990,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,14,HD 620,Intel,NO SSD,1024 GB HDD Storage,no,Upto 6 Hrs Battery Life
1784,HP,59990,AMD Hexa-Core Ryzen 5 Processor,AMD,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1785,Dell,55532,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6,UHD 620,Intel,NO SSD,1024 GB HDD Storage,42,42W Adapter
1786,Lenovo,39990,Intel Core i3 (8th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.2 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
1787,HP,18990,AMD Dual-Core E1 APU,AMD,Not Expandable,4 GB , DDR4 RAM, 1.5 Ghz Processor,LED,15.6,Radeon R2,AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
1788,Lenovo,17990,AMD Dual-Core A6 APU,AMD,Not Expandable,4 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6,Radeon,AMD,NO SSD,1024 GB HDD Storage,30, Upto 4.5 Hrs Battery Life
1789,Acer,64999,Intel Core i5 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6,"Geforce GTX 1050 GPU, 2 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,135,135W Adapter
1790,Lenovo,67749,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6,Iris Xe,Intel,256 GB SSD Storage , 1024 GB HDD Storage,no,
1791,HP,66990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 3.1 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
1793,MSI,36990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
1794,Acer,60479,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
1795,Dell,40620,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,no,
1796,Dell,37990,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR3 RAM , 2.0 Ghz Processor,LED,15.6,HD 520,Intel,NO SSD,1024 GB HDD Storage,no,Upto 8 Hrs Battery Life
1797,Apple,127990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB LP, LPDDR3 RAM, 1.6 Ghz Processor,LED,13.3,UHD 617,Intel,256 GB SSD Storage,No HDD,no, Upto 13 Hrs Battery Life
1798,Lenovo,57990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
1799,Lenovo,77290,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,52,52W Adapter
1800,HP,48830,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,41,41W Adapter
1801,ASUS,59990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 4.2 Ghz Processor,LED,13.3,Iris Xe,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
1802,Lenovo,72990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,no,
1803,ASUS,68990,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.9 Ghz Processor,LED,17.3,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter
1804,Acer,32990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
1805,Acer,40999,AMD Dual-Core Ryzen 3,AMD,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 6,AMD,NO SSD,1024 GB HDD Storage,45,45W Adapter
1806,ASUS,44990,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.0 Ghz Processor,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
1807,Dell,23819,Intel Pentium Quad-Core,Intel, 32 GB Expandable,8 GB , DDR4 RAM , 1.1 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life
1808,ASUS,30990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
1809,Lenovo,50990,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6,"GeForce MX130 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 7.5 Hrs Battery Life
1810,Lenovo,81334,Intel Core i5 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6,"Geforce GTX 1050Ti GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,45, Upto 4 Hrs Battery Life
1811,Apple,104990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB LP, LPDDR3 RAM, 1.6 Ghz Processor,LED,13.3,UHD 617,Intel,256 GB SSD Storage,No HDD,no, Upto 13 Hrs Battery Life
1813,ASUS,22990,AMD Dual-Core Athlon,AMD, 12 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6,Radeon,AMD,NO SSD,1024 GB HDD Storage,45,45W Adapter
1814,ASUS,33990,Intel Core i3 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 1.8 Ghz Processor,LCD,14,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
1815,MSI,58990,Intel Core i5 (9th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,15.6,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,41,41W Adapter
1816,Lenovo,30790,Intel Core i3 (6th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,15.6,HD 520,Intel,NO SSD,1024 GB HDD Storage,30,30W Adapter
1817,ASUS,25265,Intel Core i3 (7th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6,HD 620,Intel,NO SSD,1024 GB HDD Storage,33,33W Adapter
1818,MSI,104990,Intel Core i7 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.8 Ghz Processor,LED,15.6,"Geforce GTX 1050Ti GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,41,41W Adapter
1819,ASUS,77898,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
1820,Acer,120999,Intel Core i7 (7th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.8 Ghz Processor,LED,15.6,"GeForce GTX 1060 GPU, 6 GB",NVIDIA,256 GB SSD Storage , 2048 GB HDD Storage,135, Upto 6 Hrs Battery Life
1821,Dell,44990,Intel Core i3 (7th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.7 Ghz Processor,LED,13,HD 620,Intel,128 GB SSD Storage,No HDD,41,41W Adapter
1822,HP,37290,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6,"Radeon 520 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
1823,Acer,35990,Intel Core i3 (8th Gen),Intel, 32 GB Expandable,4 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6,UHD 620,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
1824,HP,31490,AMD Quad-Core Ryzen 5 Processor,AMD,Not Expandable,4 GB , DDR4 RAM,0,LED,14,Radeon Vega,AMD,NO SSD,1024 GB HDD Storage,no,
1825,ASUS,64990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LED,14,"Geforce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
1826,ASUS,77460,AMD Quad-Core E2 APU,AMD,Not Expandable,4 GB , DDR3 RAM, 1.5 Ghz Processor,LED,14,Radeon R2,AMD,32 GB SSD Storage,No HDD,45,45W Adapter
1827,Lenovo,68990,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,170, Upto 8 Hrs Battery Life
1828,HP,27990,Intel Core i3 (8th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6,UHD 620,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter
1829,ASUS,85990,Intel Core i7 (8th Gen),Intel,Not Expandable,16 GB LP, LPDDR3 RAM, 1.8 Ghz Processor,LED,14,UHD 620,Intel,512 GB SSD Storage,No HDD,50, Upto 13 Hrs Battery Life
1830,ASUS,66990,AMD Quad-Core Ryzen 7,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,48,48W Adapter
1831,MSI,156090,Intel Core i7 (10th Gen) Processor,Intel,Not Expandable,32 GB , DDR4 RAM,0,LED,15.6,"Geforce RTX 2070 GPU, 8 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,280,280W Adapter
1832,HP,56950,Intel Core i5 (7th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6,"GeForce 940MX GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65,65W Adapter
1833,HP,72490,Intel Core i5 (11th Gen) Processor,Intel, 16 GB Expandable,16 GB , DDR4 RAM ,0,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,43,43W Adapter
1834,ASUS,44694,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4 RAM, 1.0 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
1835,HP,58051,Intel Core i3 (8th Gen),Intel,Not Expandable,4 GB LP, LPDDR3 RAM, 2.2 Ghz Processor,LED,13.3,UHD 620,Intel,128 GB SSD Storage,No HDD,53,53W Adapter
1836,Acer,49599,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 11.5 Hrs Battery Life
1837,MSI,62643,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
1838,ASUS,74190,Intel Core i7 (10th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,150,150W Adapter
1839,Acer,29639,Intel Pentium Dual-Core,Intel, 32 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,14,HD 610,Intel,NO SSD,1024 GB HDD Storage,no,
1840,iball,9990,Intel Celeron Dual-Core,Intel,Not Expandable,2 GB , DDR3 RAM, 2.0 Ghz Processor,LED,11.6,HD Graphics,Intel,32 GB SSD Storage,No HDD,38,38W Adapter
1841,Dell,29990,Intel Core i3 (7th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,14,HD 620,Intel,NO SSD,1024 GB HDD Storage,no,
1842,Lenovo,60190,Intel Core i7 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 2.8 Ghz Processor,LCD,15.6,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1843,AVITA,28349,Intel Core i3 (8th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life
1844,Acer,33999,Intel Core i3 (7th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.7 Ghz Processor,LED,15.6,HD 620,Intel,NO SSD,1024 GB HDD Storage,45, Upto 6 Hrs Battery Life
1845,HP,38000,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.4 Ghz Processor,LCD,15.6,UHD,Intel,256 GB SSD Storage,No HDD,41, Upto 9.15 Hrs Battery Life
1846,HP,24990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
1847,HP,59910,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
1848,Dell,29247,Intel Core i3 (10th Gen),Intel, 32 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,no,Upto 6 Hrs Battery Life
1849,ASUS,39990,Intel Core i5 (8th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6,UHD 620,Intel,NO SSD,1024 GB HDD Storage,33,33W Adapter
1850,ASUS,114990,AMD Octa-Core Ryzen 9,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LED,15.6,"Radeon RX 6800M GPU, 12 GB",AMD,1024 GB SSD Storage,No HDD,280,280W Adapter
1851,ASUS,41390,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
1852,Lenovo,25200,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 2.8 Ghz Processor,LED,11.6,UHD,Intel,256 GB SSD Storage,No HDD,no,
1853,ASUS,38990,Intel Core i5 (8th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6,"GeForce MX110 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,33,33W Adapter
1854,ASUS,59990,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,13.3,UHD 620,Intel,512 GB SSD Storage,No HDD,50,50W Adapter
1855,ASUS,62990,Intel Core i5 (9th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
1856,HP,62990,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,52,52W Adapter
1857,Dell,32050,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6,HD 520,Intel,NO SSD,1024 GB HDD Storage,40,40W Adapter
1858,HP,69990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB LP, LPDDR3 RAM, 1.6 Ghz Processor,LED,13.3,UHD 620,Intel,256 GB SSD Storage,No HDD,53,53W Adapter
1859,ASUS,29990,Intel Pentium Quad-Core,Intel,Not Expandable,8 GB , DDR4 RAM, 1.1 Ghz Processor,LCD,14,UHD,Intel,256 GB SSD Storage,No HDD,33,33W Adapter
1860,ASUS,33990,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR5 RAM, 2.6 Ghz Processor,LCD,15.6,Radeon Vega 3,AMD,256 GB SSD Storage,No HDD,65,65W Adapter
1862,HP,47999,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,
1863,Lenovo,49990,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LED,15.6,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1864,HP,26480,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6,HD 620,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter
1865,Lenovo,58750,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,15.6,"GeForce MX250 GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
1866,HP,21990,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6,UHD 600,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter
1867,Apple,109990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.1 Ghz Processor,LED,13.3,Iris Plus,Intel,512 GB SSD Storage,No HDD,30, Upto 11 Hrs Battery Life
1868,HP,51860,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,no,
1869,ASUS,47990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,16,Radeon,AMD,512 GB SSD Storage,No HDD,45,45W Adapter
1870,ASUS,35990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,45,45W Adapter
1871,ASUS,35990,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,32,32W Adapter
1872,ASUS,60990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LED,14,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1873,HP,66990,Intel Core i5 (1st Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,15.6,"GeForce GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,41,41W Adapter
1874,Dell,26650,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.4 Ghz Processor,LED,14,HD 620,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter
1875,ASUS,92990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR5 RAM , 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life
1876,MSI,96990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
1877,Lenovo,29990,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
1878,Lenovo,33990,Intel Core i3 (8th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.2 Ghz Processor,LCD,15.6,UHD 620,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
1879,HP,105932,Intel Core i7 (9th Gen),Intel, 32 GB Expandable,12 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,52,52W Adapter
1880,HP,37790,AMD Quad-Core Ryzen 5 Processor,AMD,Not Expandable,8 GB , DDR4 RAM,0,LED,14,Radeon Vega,AMD,NO SSD,1024 GB HDD Storage,no,
1881,Lenovo,127990,AMD Octa-Core Ryzen 7 Processor,AMD,Not Expandable,16 GB , DDR4 RAM,0,LED,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,80,80W Adapter
1882,Dell,40697,Intel Core i5 (7th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6,"Radeon R5 M430  GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,40,40W Adapter
1883,Dell,36515,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LED,14,Iris Xe,Intel,NO SSD,1024 GB HDD Storage,no,Upto 10 Hrs Battery Life
1884,ASUS,46590,AMD Quad-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,120, Upto 4 Hrs Battery Life
1885,HP,77990,Intel Core i7 (8th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,52,52W Adapter
1886,Microsoft,92490,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.1 Ghz Processor,LED,12.3,Iris Plus,Intel,128 GB SSD Storage,No HDD,no,Upto 10.5 Hrs Battery Life
1887,HP,19490,AMD Dual-Core APU,AMD,Not Expandable,4 GB , DDR4 RAM, 1.5 Ghz Processor,LED,15.6,Radeon R2,AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
1888,Dell,34990,Intel Core i3 (6th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,15.6,HD 520,Intel,NO SSD,1024 GB HDD Storage,45,45W Adapter
1889,Dell,45990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6,"Radeon 520 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,42,42W Adapter
1890,ASUS,74990,Intel Core i7 (8th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6,"Geforce GTX 1050Ti GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,120,120W Adapter
1891,Dell,61658,Intel Core i7 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.7 Ghz Processor,LED,15.6,"Radeon R5 M430 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,40,40W Adapter
1892,Acer,31490,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,4 GB , DDR4 RAM,0,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,45, Upto 11.5 Hrs Battery Life
1893,HP,46990,2.4 Ghz Processor,2.4,Not Expandable,4 GB , DDR4 RAM,0,LED,13.3,HD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
1894,ASUS,62990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage , 1024 GB HDD Storage,42,42W Adapter
1895,Lenovo,59990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6,UHD,Intel,128 GB SSD Storage , 1024 GB HDD Storage,no,
1896,HP,29490,Intel Core i3 (6th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,14,HD 520,Intel,NO SSD,1024 GB HDD Storage,65, Upto 4 Hrs Battery Life
1897,Lenovo,26990,AMD Dual-Core Athlon,AMD,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6,Radeon,AMD,NO SSD,1024 GB HDD Storage,45,45W Adapter
1898,ASUS,64990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage , 1024 GB HDD Storage,42,42W Adapter
1899,ASUS,64990,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14,UHD 620,Intel,256 GB SSD Storage , 1024 GB HDD Storage,42,42W Adapter
1900,Lenovo,31490,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,14,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
